,result,iterations,task,objective,learning_rate,num_leaves,max_depth,min_data_in_leaf,min_sum_hessian_in_leaf,lambda_l1,lambda_l2,scale_pos_weight,metric,verbose
0,0.781318308010745,144,train,binary,0.1,90,8,20,0.001,0.0,0.0,1.0,auc,-1
1,0.7823801509186413,145,train,binary,0.1,100,8,20,0.001,0.0,0.0,1.0,auc,-1
2,0.782739740499542,148,train,binary,0.1,80,8,20,0.001,0.0,0.0,1.0,auc,-1
3,0.783543998102398,153,train,binary,0.1,70,8,20,0.001,0.0,0.0,1.0,auc,-1
4,0.7836279626631525,152,train,binary,0.1,60,8,20,0.001,0.0,0.0,1.0,auc,-1
5,0.7841813958397179,155,train,binary,0.1,30,8,20,0.001,0.0,0.0,1.0,auc,-1
6,0.7843315052017092,160,train,binary,0.1,40,8,20,0.001,0.0,0.0,1.0,auc,-1
7,0.7848150147770101,245,train,binary,0.1,20,8,20,0.001,0.0,0.0,1.0,auc,-1
8,0.7849765867578103,170,train,binary,0.1,50,8,20,0.001,0.0,0.0,1.0,auc,-1
9,0.7861822675453132,640,train,binary,0.1,10,8,20,0.001,0.0,0.0,1.0,auc,-1
10,0.7860631269181406,591,train,binary,0.1,10,9,20,0.001,0.0,0.0,1.0,auc,-1
11,0.7861822675453132,640,train,binary,0.1,10,8,20,0.001,0.0,0.0,1.0,auc,-1
12,0.7862559315330703,489,train,binary,0.1,10,6,20,0.001,0.0,0.0,1.0,auc,-1
13,0.7863243848116814,405,train,binary,0.1,10,7,20,0.001,0.0,0.0,1.0,auc,-1
14,0.7865363346667775,472,train,binary,0.1,10,5,20,0.001,0.0,0.0,1.0,auc,-1
15,0.7878041721004669,611,train,binary,0.1,10,4,20,0.001,0.0,0.0,1.0,auc,-1
16,0.7890126773869193,841,train,binary,0.1,10,3,20,0.001,0.0,0.0,1.0,auc,-1
17,0.788578399438315,895,train,binary,0.1,10,3,10,0.001,0.0,0.0,1.0,auc,-1
18,0.7888973281114744,910,train,binary,0.1,10,3,40,0.001,0.0,0.0,1.0,auc,-1
19,0.7890126773869193,841,train,binary,0.1,10,3,20,0.001,0.0,0.0,1.0,auc,-1
20,0.7890934356212546,819,train,binary,0.1,10,3,50,0.001,0.0,0.0,1.0,auc,-1
21,0.7890968420947205,704,train,binary,0.1,10,3,80,0.001,0.0,0.0,1.0,auc,-1
22,0.7891938633956871,836,train,binary,0.1,10,3,60,0.001,0.0,0.0,1.0,auc,-1
23,0.7893848666974536,894,train,binary,0.1,10,3,30,0.001,0.0,0.0,1.0,auc,-1
24,0.789561981855703,858,train,binary,0.1,10,3,70,0.001,0.0,0.0,1.0,auc,-1
25,0.7888793210347222,720,train,binary,0.1,10,3,70,0.001,0.3,0.0,1.0,auc,-1
26,0.7892083416765917,822,train,binary,0.1,10,3,70,0.001,0.4,0.0,1.0,auc,-1
27,0.7892532266894351,918,train,binary,0.1,10,3,70,0.001,0.1,0.0,1.0,auc,-1
28,0.7892557531407423,951,train,binary,0.1,10,3,70,0.001,0.2,0.0,1.0,auc,-1
29,0.7893517601460018,795,train,binary,0.1,10,3,70,0.001,0.5,0.0,1.0,auc,-1
30,0.7894282619493589,845,train,binary,0.1,10,3,70,0.001,0.6,0.0,1.0,auc,-1
31,0.789561981855703,858,train,binary,0.1,10,3,70,0.001,0.0,0.0,1.0,auc,-1
32,0.7896425776018592,866,train,binary,0.1,10,3,70,0.001,0.7,0.0,1.0,auc,-1
33,0.7895585168181557,812,train,binary,0.1,10,3,70,0.001,0.7,0.3,1.0,auc,-1
34,0.7896425776018592,866,train,binary,0.1,10,3,70,0.001,0.7,0.0,1.0,auc,-1
35,0.7897433392776994,896,train,binary,0.1,10,3,70,0.001,0.7,0.2,1.0,auc,-1
36,0.7897527352136902,879,train,binary,0.1,10,3,70,0.001,0.7,0.7,1.0,auc,-1
37,0.7897701769862054,757,train,binary,0.1,10,3,70,0.001,0.7,0.5,1.0,auc,-1
38,0.7897853230249113,787,train,binary,0.1,10,3,70,0.001,0.7,0.4,1.0,auc,-1
39,0.7897855832761732,914,train,binary,0.1,10,3,70,0.001,0.7,0.1,1.0,auc,-1
40,0.7898681641587503,809,train,binary,0.1,10,3,70,0.001,0.7,0.6,1.0,auc,-1
41,0.7870648963321741,528,train,binary,0.1,10,3,70,0.001,0.7,0.6,11.5,auc,-1
42,0.7898681641587503,809,train,binary,0.1,10,3,70,0.001,0.7,0.6,1.0,auc,-1
43,0.7898681641587503,809,train,binary,0.1,10,3,70,0.001,0.7,0.6,1.0,auc,-1
44,0.7900315683772291,1134,train,binary,0.08,10,3,70,0.001,0.7,0.6,1.0,auc,-1
45,0.7901298903552575,1707,train,binary,0.05,10,3,70,0.001,0.7,0.6,1.0,auc,-1
46,0.7902821653173371,8239,train,binary,0.01,10,3,70,0.001,0.7,0.6,1.0,auc,-1
47,0.7902961147668409,2798,train,binary,0.03,10,3,70,0.001,0.7,0.6,1.0,auc,-1
48,0.7902965015072162,4085,train,binary,0.02,10,3,70,0.001,0.7,0.6,1.0,auc,-1
